date,employee_title,location,employee_status,outlook,recommend,approve_ceo,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Tue Dec 08 2015 07:29:24 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Analyst,,,,,,3.0,,,,,
Thu Nov 19 2015 07:47:32 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Internship,,,,,,5.0,5.0,5.0,4.0,4.0,3.0
Sun Nov 15 2015 10:19:40 GMT-0800 (Pacific Standard Time),Financial Software Developer,"New York, NY",Current Employee,Positive,Recommends,,at your place,3,1,,,,5.0,5.0,5.0,3.0,5.0,4.0
Wed Dec 02 2015 17:04:17 GMT-0800 (Pacific Standard Time),Equity Research Analyst,"Princeton, NJ",Current Employee,Neutral,Doesn't Recommend,,There For the Benefits,5,,,,,3.0,5.0,2.0,2.0,5.0,2.0
Tue Nov 17 2015 06:40:26 GMT-0800 (Pacific Standard Time),Anonymous Employee,"New York, NY",Current Employee,Neutral,Doesn't Recommend,,Great company to work for.,3,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Sun Nov 29 2015 14:09:39 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Former Employee,Neutral,Doesn't Recommend,,Superb Benefits,,,,,,3.0,2.0,3.0,3.0,5.0,2.0
Fri Nov 13 2015 12:41:47 GMT-0800 (Pacific Standard Time),Sales,"Poland, IN",Current Employee,Neutral,Doesn't Recommend,,inside sales,3,,,,,4.0,4.0,3.0,4.0,4.0,3.0
Mon Nov 23 2015 12:09:05 GMT-0800 (Pacific Standard Time),Senior Software Engineer,"New York, NY",Current Employee,Neutral,Doesn't Recommend,,Great if you're in the right team; stagnant otherwise,1,1,,,,3.0,5.0,2.0,3.0,5.0,3.0
Tue Nov 10 2015 13:41:20 GMT-0800 (Pacific Standard Time),Account Manager,"San Francisco, CA",Current Employee,Neutral,Doesn't Recommend,,Account Manager,1,,,,,5.0,5.0,5.0,5.0,4.0,5.0
Tue Nov 24 2015 10:38:37 GMT-0800 (Pacific Standard Time),Anonymous Employee,"Robbinsville, NJ",Former Employee,Neutral,Doesn't Recommend,,Bloomberg,1,,,,,2.0,1.0,3.0,4.0,5.0,2.0
Sun Nov 08 2015 17:53:48 GMT-0800 (Pacific Standard Time),Financial Product Sales and Analytics,"New York, NY",Current Employee,Neutral,Doesn't Recommend,,Good and stable job,,,,,,4.0,5.0,3.0,4.0,3.0,3.0
Sun Nov 22 2015 20:09:53 GMT-0800 (Pacific Standard Time),Anonymous Employee,"New York, NY",Current Employee,Neutral,Doesn't Recommend,,Billing Analyst,3,,,,,3.0,3.0,3.0,3.0,3.0,2.0
Sat Nov 07 2015 11:15:08 GMT-0800 (Pacific Standard Time),Research Assistant/Assistant,"Brooklyn, NY",Former Employee,Neutral,Doesn't Recommend,,Feels Like Home,1,,,,,5.0,5.0,5.0,4.0,3.0,3.0
Fri Dec 11 2015 09:34:00 GMT-0800 (Pacific Standard Time),Senior Software Engineer,"New York, NY",Former Employee,Neutral,Doesn't Recommend,,not good experience,,1,,,,1.0,2.0,3.0,1.0,4.0,1.0
Fri Dec 04 2015 14:28:08 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Former Employee,Neutral,Doesn't Recommend,,Misleading,,7,,,,1.0,1.0,1.0,1.0,1.0,1.0
Mon Dec 07 2015 14:35:53 GMT-0800 (Pacific Standard Time),Data Center Hardware Engineer,"Dayton, NJ",Former Employee,Neutral,Doesn't Recommend,,Contractor,1,,,,,1.0,4.0,3.0,1.0,1.0,3.0
Mon Nov 02 2015 09:28:54 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Former Employee,Neutral,Doesn't Recommend,,"Good people, tough environment",,,,,,4.0,,,,,
Fri Nov 13 2015 05:21:05 GMT-0800 (Pacific Standard Time),Contracts Coordinator,"New York, NY",Former Employee,Neutral,Doesn't Recommend,,Good company to work for,3,1,,,,3.0,2.0,3.0,3.0,3.0,1.0
Sat Oct 31 2015 13:33:05 GMT-0700 (Pacific Daylight Time),Sales Representative,"New York, NY",Former Employee,Neutral,Doesn't Recommend,,sales representative,3,,,,,5.0,5.0,4.0,3.0,4.0,4.0
Mon Oct 26 2015 15:53:09 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Former Employee,Neutral,Doesn't Recommend,,Sales,3,1,,,,4.0,3.0,3.0,3.0,5.0,3.0
Wed Oct 28 2015 13:05:38 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Doesn't Recommend,,Satisfied employee,,,,,,5.0,3.0,4.0,4.0,4.0,4.0
Mon Oct 19 2015 20:02:59 GMT-0700 (Pacific Daylight Time),Financial Product Sales and Analytics,"New York, NY",Current Employee,Neutral,Doesn't Recommend,,Good place to start,1,3,,,,4.0,4.0,5.0,5.0,5.0,4.0
Wed Oct 28 2015 11:23:28 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Doesn't Recommend,,Good job,,,,,,4.0,3.0,3.0,2.0,3.0,3.0
Sun Nov 08 2015 11:47:49 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Negative,Recommends,,Portfolio and Risk Specialist,,1,,,,3.0,5.0,4.0,2.0,3.0,2.0
Wed Oct 21 2015 02:21:40 GMT-0700 (Pacific Daylight Time),News Reporter,"New York, NY",Former Employee,Negative,Recommends,,Anonymous,8,2,,,,4.0,3.0,3.0,4.0,4.0,4.0
Sat Oct 24 2015 18:05:05 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Recommends,,Senior Account Manager,,,,,,4.0,5.0,5.0,4.0,5.0,1.0
Fri Oct 16 2015 19:00:01 GMT-0700 (Pacific Daylight Time),Senior Financial Software Developer,"New York, NY",Current Employee,Negative,Recommends,,Good work life balance,5,2,,,,5.0,5.0,5.0,4.0,5.0,4.0
Thu Oct 15 2015 07:36:34 GMT-0700 (Pacific Daylight Time),Engineer,"New York, NY",Former Employee,Negative,Recommends,,Good company for engineer to work for,8,2,,,,5.0,4.0,5.0,5.0,5.0,5.0
Wed Oct 21 2015 09:55:37 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Negative,Recommends,,Solid opportunity,,,,,,4.0,4.0,5.0,5.0,4.0,4.0
Wed Nov 04 2015 07:24:32 GMT-0800 (Pacific Standard Time),Sales Account Manager,"Armonk, NY",Former Employee,Negative,Recommends,,Sales Associate,5,,,,,3.0,5.0,4.0,3.0,4.0,4.0
Mon Oct 19 2015 19:27:04 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Princeton, NJ",Former Employee,Negative,Recommends,,Good for entry level jobs,,,,,,4.0,3.0,3.0,3.0,4.0,2.0
Tue Oct 20 2015 14:10:12 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Recommends,,Account manager,,,,,,4.0,5.0,2.0,1.0,2.0,2.0
Thu Oct 15 2015 05:21:46 GMT-0700 (Pacific Daylight Time),Financial Software Developer,"New York, NY",Former Employee,Negative,Recommends,,!!! Pay attention - SDE holding H1B visa !!!,3,14,,,,2.0,1.0,3.0,2.0,2.0,3.0
Mon Oct 19 2015 13:55:20 GMT-0700 (Pacific Daylight Time),Software Developer,,Former Employee,Positive,Recommends,,Software Developer,,,,,,4.0,3.0,4.0,4.0,5.0,4.0
Thu Oct 15 2015 15:04:33 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Intern experience,,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Fri Oct 16 2015 05:10:01 GMT-0700 (Pacific Daylight Time),Contract Administrator,"Simsbury, CT",Former Employee,Positive,Recommends,,Contract Administrator,1,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Tue Oct 13 2015 18:21:46 GMT-0700 (Pacific Daylight Time),Editor,"New York, NY",Current Employee,Positive,Recommends,,Editor,5,,,,,5.0,4.0,3.0,4.0,5.0,3.0
Wed Oct 14 2015 07:29:43 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Nice Place for Intern and Full-time,,,,,,5.0,5.0,5.0,5.0,4.0,5.0
Wed Oct 14 2015 13:37:30 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,"Excellent office, great mentors",,,,,,4.0,,,,,
Tue Oct 13 2015 06:15:31 GMT-0700 (Pacific Daylight Time),Student Ambassador,"Buffalo, NY",Former Employee,Positive,Recommends,,Job Review,,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Sat Oct 10 2015 17:45:17 GMT-0700 (Pacific Daylight Time),Equity Analyst,"Skillman, NJ",Former Employee,Positive,Recommends,,data analyst,3,,,,,5.0,5.0,5.0,3.0,3.0,5.0
Sat Oct 10 2015 21:17:55 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"San Francisco, CA",Current Employee,Positive,Recommends,,Technical Support Representative,1,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Fri Oct 09 2015 05:51:46 GMT-0700 (Pacific Daylight Time),Intern,"New York, NY",Former Employee,Positive,Recommends,,It's a fun company,,,,,,5.0,5.0,5.0,5.0,5.0,
Wed Oct 07 2015 17:29:14 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Great work environment,1,,,,,5.0,4.0,5.0,4.0,5.0,5.0
Sun Oct 04 2015 18:44:26 GMT-0700 (Pacific Daylight Time),Creative Director,"New York, NY",Former Employee,Positive,Recommends,,Creative Director,5,1,,,,4.0,3.0,4.0,3.0,5.0,2.0
Mon Aug 31 2015 07:01:21 GMT-0700 (Pacific Daylight Time),Senior Software Developer,"New York, NY",Former Employee,Positive,Recommends,,Need a little bit more to be world class,5,14,,,,4.0,4.0,3.0,2.0,4.0,3.0
Tue Oct 06 2015 15:35:50 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Great place to work,,,,,,4.0,,,,,
Sun Oct 04 2015 16:28:22 GMT-0700 (Pacific Daylight Time),New York,"New York, NY",Former Employee,Positive,Recommends,,"Good place, if you work hard and are honest",,,,,,4.0,2.0,4.0,3.0,5.0,3.0
Mon Oct 19 2015 11:19:19 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Manager,,,,,,3.0,,,,,
Thu Oct 01 2015 17:37:02 GMT-0700 (Pacific Daylight Time),Senior Software Developer,"Princeton, NJ",Current Employee,Positive,Recommends,,Senior software engineer,,1,,,,4.0,3.0,3.0,3.0,4.0,3.0
Fri Oct 02 2015 14:36:50 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,senior software engg,,,,,,4.0,4.0,5.0,3.0,5.0,4.0
Sun Oct 11 2015 14:51:26 GMT-0700 (Pacific Daylight Time),"Developer, R&D","New York, NY",Current Employee,Positive,Recommends,,"Good money, dated toolchain",3,2,,,,3.0,3.0,3.0,3.0,4.0,3.0
Mon Sep 28 2015 09:42:56 GMT-0700 (Pacific Daylight Time),Senior Analyst,"New York, NY",Former Employee,Positive,Recommends,,"Some good, some bad",,1,,,,4.0,3.0,3.0,4.0,4.0,5.0
Sun Sep 13 2015 13:39:44 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Recommends,,Overall Great Benefits; Culture Depends on Group,,6,,,,4.0,4.0,3.0,3.0,3.0,2.0
Sun Sep 27 2015 20:04:28 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,Sales,,,,,,5.0,,,,,
Sat Sep 26 2015 17:29:52 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,Analyst,,,,,,4.0,5.0,5.0,4.0,5.0,5.0
Tue Oct 06 2015 18:21:45 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Recommends,,Like a cult,,3,,,,2.0,1.0,1.0,1.0,4.0,1.0
Sat Sep 19 2015 19:17:44 GMT-0700 (Pacific Daylight Time),Software Developer,,Current Employee,Neutral,Recommends,,Software developer,,2,,,,4.0,,,,,
Thu Sep 24 2015 20:31:18 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Current Employee,Neutral,Recommends,,Great Place to Work,,,,,,4.0,4.0,5.0,4.0,4.0,5.0
Wed Oct 28 2015 19:09:21 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Recommends,,Beatings will continue until morale improves,5,2,,,,1.0,2.0,1.0,4.0,4.0,1.0
Thu Sep 24 2015 09:09:27 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Former Employee,Neutral,Recommends,,My favorite job thus far,3,,,,,5.0,,,,,
Thu Sep 24 2015 08:29:54 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,Equity Analyst,,,,,,4.0,5.0,5.0,5.0,5.0,5.0
Wed Sep 23 2015 14:04:17 GMT-0700 (Pacific Daylight Time),SWE,"New York, NY",Current Employee,Neutral,Recommends,,full time employee,,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Fri Sep 18 2015 12:19:57 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Former Employee,Positive,Recommends,,Great Company,,1,,,,5.0,5.0,5.0,4.0,5.0,5.0
Fri Oct 02 2015 10:46:38 GMT-0700 (Pacific Daylight Time),Legal Analyst,"New York, NY",Former Employee,Positive,Recommends,,Decent place to work if you don't mind a ton of rules,5,2,,,,3.0,5.0,2.0,2.0,4.0,3.0
Wed Sep 16 2015 12:21:25 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,"Great Company, Great Culture",,1,,,,5.0,3.0,5.0,4.0,5.0,4.0
Fri Sep 18 2015 13:17:35 GMT-0700 (Pacific Daylight Time),Software Developer,"New York, NY",Current Employee,Positive,Recommends,,Extremely satisfied,1,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Fri Oct 02 2015 04:48:30 GMT-0700 (Pacific Daylight Time),Sales Representative,"New York, NY",Former Employee,Positive,Recommends,,Sales,1,,,,,3.0,3.0,4.0,4.0,4.0,2.0
Wed Sep 16 2015 21:17:52 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Great place,,,,,,5.0,5.0,5.0,4.0,5.0,5.0
Sat Sep 26 2015 18:54:21 GMT-0700 (Pacific Daylight Time),Media Analyst SAP ~ Traverse,"Marietta, GA",Current Employee,Positive,Recommends,,This company sucks the life out of you,5,2,,,,3.0,1.0,3.0,4.0,5.0,1.0
Wed Sep 16 2015 09:12:48 GMT-0700 (Pacific Daylight Time),GCUS Representative,"New York, NY",Current Employee,Positive,Recommends,,GCUS Rep,1,,,,,4.0,5.0,4.0,3.0,3.0,4.0
Tue Sep 15 2015 14:03:39 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Production Assistant,,,,,,5.0,,,,,
Tue Sep 29 2015 11:56:58 GMT-0700 (Pacific Daylight Time),Core Terminal Sales Account Manager,"New York, NY",Former Employee,Positive,Recommends,,Core Terminal Sales Solid Starting Career,3,1,,,,2.0,3.0,5.0,2.0,2.0,1.0
Sat Sep 12 2015 03:19:23 GMT-0700 (Pacific Daylight Time),Bloomberg LP,"Skillman, NJ",Current Employee,Positive,Recommends,,Sales Associate,,,,,,5.0,4.0,5.0,4.0,3.0,4.0
Thu Sep 10 2015 23:17:21 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Amazing Company,,,,,,5.0,5.0,4.0,5.0,5.0,4.0
Sun Aug 16 2015 22:02:15 GMT-0700 (Pacific Daylight Time),Senior Software Developer,"New York, NY",Current Employee,Positive,Recommends,,"Awesome Pay, Benefits, Management, Technically Behind the Times",1,9,,,,4.0,5.0,4.0,4.0,5.0,5.0
Thu Sep 10 2015 05:11:25 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Pretty good,,,,,,4.0,3.0,2.0,4.0,5.0,3.0
Fri Sep 04 2015 08:47:02 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Great experience,,,,,,4.0,,,,,
Wed Sep 02 2015 10:17:58 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,"Summer Equity Research Analyst, Bloomberg Intelligence",,,,,,5.0,,,,,
Wed Sep 02 2015 09:13:02 GMT-0700 (Pacific Daylight Time),Customer Support Specialist,"Chicago, IL",Current Employee,Positive,Recommends,,Customer Serve Representative,,,,,,4.0,4.0,5.0,4.0,3.0,4.0
Mon Aug 31 2015 14:39:44 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,software engineer / team lead,,,,,,4.0,3.0,4.0,3.0,4.0,3.0
Sun Aug 30 2015 14:23:57 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Great Company,1,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Sep 10 2015 12:05:11 GMT-0700 (Pacific Daylight Time),Data Analyst,"Washington, DC",Former Employee,Positive,Recommends,,Bloomberg,,2,,,,3.0,3.0,4.0,3.0,3.0,3.0
Fri Sep 11 2015 18:18:03 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Negative,Doesn't Recommend,,if you haven't gotten your fill of frat houses...,,1,,,,2.0,4.0,1.0,3.0,2.0,
Fri Sep 11 2015 10:59:47 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Negative,Doesn't Recommend,,Junior Financial Analyst (Contractor),,,,,,3.0,3.0,5.0,2.0,1.0,2.0
Mon Aug 24 2015 22:20:51 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Love it,,1,,,,4.0,5.0,5.0,3.0,4.0,4.0
Fri Oct 02 2015 10:39:47 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Former Employee,Negative,Doesn't Recommend,,Producer,8,,,,,1.0,1.0,1.0,1.0,4.0,1.0
Wed Aug 26 2015 23:26:31 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Former Employee,Negative,Doesn't Recommend,,Reporter,,,,,,4.0,2.0,4.0,4.0,4.0,3.0
Tue Aug 18 2015 10:24:50 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Negative,Doesn't Recommend,,"Great place to work, may be too big for some",,1,,,,4.0,3.0,5.0,4.0,5.0,4.0
Tue Aug 18 2015 03:14:52 GMT-0700 (Pacific Daylight Time),Desktop Support,"New York, NY",Current Employee,Negative,Doesn't Recommend,,desktop support,,,,,,4.0,3.0,4.0,5.0,5.0,3.0
Mon Aug 31 2015 10:04:44 GMT-0700 (Pacific Daylight Time),Account Manager,"New York, NY",Former Employee,Negative,Doesn't Recommend,,Account Executive,,,,,,3.0,2.0,2.0,3.0,4.0,2.0
Sat Aug 29 2015 21:11:49 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Skillman, NJ",Current Employee,Negative,Doesn't Recommend,,Data Analyst,8,,,,,3.0,2.0,1.0,3.0,3.0,2.0
Tue Aug 11 2015 07:41:01 GMT-0700 (Pacific Daylight Time),Project Manager,"Los Angeles, CA",Former Employee,Negative,Doesn't Recommend,,Project manager,,1,,,,4.0,3.0,2.0,3.0,5.0,2.0
Wed Aug 12 2015 16:43:16 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Data Analyst,1,,,,,4.0,4.0,4.0,4.0,4.0,3.0
Wed Aug 12 2015 12:18:12 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Former Employee,Positive,Recommends,,Team Lead (Sales),3,,,,,4.0,4.0,3.0,3.0,4.0,3.0
Mon Aug 10 2015 04:33:19 GMT-0700 (Pacific Daylight Time),Global Data Analyst,"Skillman, NJ",Current Employee,Positive,Recommends,,Good place to grow and learn,3,,,,,4.0,,,,,
Sat Aug 08 2015 12:37:23 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Great place to start a career,,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Fri Aug 07 2015 06:55:25 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Great place to have a career.,,,,,,4.0,2.0,4.0,4.0,3.0,2.0
Thu Aug 20 2015 07:14:26 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Current Employee,Positive,Recommends,,product manager,5,,,,,3.0,3.0,2.0,2.0,3.0,2.0
Wed Aug 19 2015 09:10:52 GMT-0700 (Pacific Daylight Time),Analyst,"Princeton, NJ",Current Employee,Positive,Recommends,,Depends on the Team,1,,,,,3.0,3.0,3.0,3.0,3.0,3.0
Sun Aug 02 2015 17:31:50 GMT-0700 (Pacific Daylight Time),Data Analyst,,Former Employee,Positive,Recommends,,Data Analyst,1,,,,,5.0,5.0,5.0,4.0,4.0,5.0
Mon Aug 03 2015 13:18:31 GMT-0700 (Pacific Daylight Time),Business Development Associate,"New York, NY",Former Employee,Positive,Recommends,,Sales Rep,3,,,,,4.0,,,,,
Sat Aug 01 2015 23:42:41 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,great company,,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Sat Aug 01 2015 22:30:06 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Sales Analyst,,,,,,4.0,2.0,5.0,5.0,4.0,4.0
Sat Aug 15 2015 21:46:30 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Los Angeles, CA",Current Employee,Positive,Recommends,,Court Researcher,3,,,,,3.0,4.0,3.0,2.0,3.0,3.0
Sat Aug 01 2015 10:04:43 GMT-0700 (Pacific Daylight Time),Managien Editor,"New York, NY",Current Employee,Positive,Recommends,,Managing Editor,8,,,,,5.0,4.0,5.0,5.0,4.0,4.0
Wed Aug 05 2015 09:35:27 GMT-0700 (Pacific Daylight Time),Senior Software Engineer,"New York, NY",Current Employee,Positive,Recommends,,It's alright,1,5,,,,3.0,,,,,
Wed Aug 12 2015 17:07:55 GMT-0700 (Pacific Daylight Time),Team Leader,"Norwalk, CT",Former Employee,Positive,Recommends,,View from Inside / Outside the Glass House,5,1,,,,3.0,3.0,2.0,3.0,2.0,
Thu Aug 27 2015 18:24:22 GMT-0700 (Pacific Daylight Time),Global Data Analyst,"Princeton, NJ",Former Employee,Positive,Recommends,,Same culture as a junior high school,1,12,,,,1.0,4.0,1.0,2.0,4.0,1.0
Thu Aug 13 2015 09:59:10 GMT-0700 (Pacific Daylight Time),There Are None,"New York, NY",Former Employee,Positive,Recommends,,Ad Sales,,,,,,3.0,1.0,1.0,3.0,3.0,1.0
Tue Jul 28 2015 18:43:37 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Bronx, NY",Current Employee,Positive,Recommends,,SAP Solutions,1,,,,,5.0,4.0,5.0,4.0,4.0,4.0
Wed Jul 08 2015 21:07:19 GMT-0700 (Pacific Daylight Time),Analyst,"New York, NY",Former Employee,Positive,Recommends,,Prison,1,26,,,,2.0,2.0,3.0,3.0,2.0,2.0
Tue Aug 11 2015 09:23:33 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Jr. Financial analyst,,,,,,3.0,3.0,3.0,3.0,4.0,3.0
Sat Aug 08 2015 07:49:41 GMT-0700 (Pacific Daylight Time),Sales Representative,"New York, NY",Current Employee,Negative,Recommends,,"Exciting environment, management is ok",,,,,,3.0,5.0,3.0,3.0,3.0,3.0
Sat Aug 29 2015 13:34:35 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Recommends,,not much,,,,,,1.0,,,,,
Wed Aug 05 2015 19:42:36 GMT-0700 (Pacific Daylight Time),Senior Account Executive,"Larchmont, NY",Current Employee,Negative,Recommends,,"Senior Account Manager, Audio",1,,,,,3.0,1.0,4.0,2.0,4.0,1.0
Tue Jul 21 2015 15:25:00 GMT-0700 (Pacific Daylight Time),Campus Ambassador,"Pickerington, OH",Former Employee,Negative,Recommends,,Campus Ambassador,1,,,,,5.0,,,,,
Thu Jul 23 2015 18:14:55 GMT-0700 (Pacific Daylight Time),Media Analyst,"New York, NY",Former Employee,Negative,Recommends,,Sucks everything out of you.,5,4,,,,3.0,1.0,3.0,3.0,5.0,1.0
Tue Jul 28 2015 19:32:10 GMT-0700 (Pacific Daylight Time),Advertising Sales Director,"New York, NY",Former Employee,Negative,Recommends,,Advertising Sales Director,3,1,,,,3.0,3.0,4.0,4.0,3.0,3.0
Wed Jul 15 2015 18:18:17 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Recommends,,Intern,,,,,,5.0,4.0,5.0,5.0,5.0,5.0
Tue Jul 14 2015 08:13:51 GMT-0700 (Pacific Daylight Time),Technical Operations Analyst,"Princeton, NJ",Current Employee,Negative,Recommends,,"Technical Operations in Princeton, NJ",1,,,,,5.0,5.0,5.0,5.0,5.0,4.0
Tue Jul 07 2015 15:46:27 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Negative,Recommends,,Bloomberg L.P.,,1,,,,4.0,4.0,5.0,,,
Fri Jul 10 2015 12:15:58 GMT-0700 (Pacific Daylight Time),Financial Analyst,"San Francisco, CA",Former Employee,Negative,Recommends,,"Good benefits, tough to move up",,,,,,4.0,4.0,3.0,3.0,4.0,2.0
Thu Jul 09 2015 08:34:29 GMT-0700 (Pacific Daylight Time),Integration Specialist,"New York, NY",Former Employee,Positive,Recommends,,Integration Specialist,1,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Jul 08 2015 17:06:23 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Former Employee,Positive,Recommends,,Bloomberg,1,,,,,4.0,3.0,3.0,3.0,5.0,5.0
Wed Jul 08 2015 17:08:48 GMT-0700 (Pacific Daylight Time),Software Developer,"New York, NY",Current Employee,Positive,Recommends,,Software engineer,3,,,,,4.0,4.0,4.0,4.0,4.0,4.0
Tue Jul 07 2015 10:07:18 GMT-0700 (Pacific Daylight Time),New York,"New York, NY",Former Employee,Positive,Recommends,,Associate,3,,,,,4.0,3.0,4.0,3.0,3.0,2.0
Mon Aug 10 2015 06:02:37 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Fulltime journalist,,1,,,,1.0,2.0,1.0,4.0,4.0,4.0
Thu Jul 16 2015 06:19:39 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Former Employee,Positive,Recommends,,"Business Manager, Enterprise Data",3,3,,,,2.0,4.0,1.0,2.0,2.0,1.0
Thu Jul 02 2015 11:00:47 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Miami, FL",Former Employee,Positive,Recommends,,JUNIOR FINANCIAL ANALYST,1,1,,,,4.0,5.0,5.0,2.0,4.0,3.0
Mon Jun 29 2015 21:56:11 GMT-0700 (Pacific Daylight Time),Financial Sales and Analytics,,Current Employee,Positive,Recommends,,Great Company,1,1,,,,5.0,5.0,5.0,5.0,5.0,5.0
Mon Jun 29 2015 23:38:53 GMT-0700 (Pacific Daylight Time),Sales Representative,"New York, NY",Current Employee,Positive,Recommends,,Great Stepping Stone / Place to Learn and Grow....,1,1,,,,4.0,4.0,4.0,3.0,2.0,4.0
