date,employee_title,location,employee_status,outlook,recommend,approve_ceo,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Wed Mar 30 2016 14:20:18 GMT-0700 (Pacific Daylight Time),Auto Claims Adjuster,"Warrenville, IL",Current Employee,Positive,Recommends,,"Top Notch, Hands down the BEST!",,1,,,,5.0,4.0,5.0,5.0,5.0,4.0
Sun Apr 03 2016 15:00:58 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Claims Team Manager - LMB,5,,,,,4.0,2.0,3.0,4.0,4.0,3.0
Sat Apr 02 2016 09:05:30 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Great company with Great benefits,,,,,,5.0,5.0,5.0,5.0,5.0,4.0
Wed May 04 2016 11:35:36 GMT-0700 (Pacific Daylight Time),Helpdesk Agent,"Dover, NH",Former Employee,Negative,Doesn't Recommend,,IT Professionals beware of the HelpDesk,3,2,,,,1.0,1.0,2.0,1.0,3.0,1.0
Mon Apr 25 2016 17:55:26 GMT-0700 (Pacific Daylight Time),Senior Auto Claims Resolution Adjuster,"Warrenville, IL",Former Employee,Negative,Doesn't Recommend,,MORE OF A CALL CENTER EMPLOYEE THAN CLAIMS ADJUSTER,1,15,,,,1.0,1.0,3.0,2.0,3.0,1.0
Thu Apr 14 2016 04:50:39 GMT-0700 (Pacific Daylight Time),Field Sales Trainer,,Former Employee,Negative,Doesn't Recommend,,Interviewing/opportunity,,,,,,3.0,3.0,3.0,3.0,3.0,2.0
Sun Mar 27 2016 18:47:28 GMT-0700 (Pacific Daylight Time),Claims Team Manager,"Dallas, TX",Current Employee,Negative,Doesn't Recommend,,Time Tested,,1,,,,4.0,3.0,4.0,3.0,4.0,3.0
Tue Mar 29 2016 13:21:12 GMT-0700 (Pacific Daylight Time),Senior Underwriter,"Portland, OR",Former Employee,Negative,Doesn't Recommend,,Underwriter,,,,,,4.0,5.0,5.0,5.0,3.0,3.0
Sun Mar 27 2016 22:09:33 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Great place.,,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Mar 24 2016 06:22:57 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Hopkinton, MA",Former Employee,Negative,Doesn't Recommend,,Vice President,3,1,,,,5.0,4.0,5.0,5.0,5.0,5.0
Sat Apr 09 2016 03:31:34 GMT-0700 (Pacific Daylight Time),Underwriting Director,"Boston, MA",Former Employee,Negative,Doesn't Recommend,,Underwriting Director,1,1,,,,3.0,3.0,2.0,4.0,3.0,2.0
Sun Apr 10 2016 17:49:05 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Negative,Doesn't Recommend,,Sales,,,,,,3.0,2.0,2.0,2.0,,
Mon Mar 21 2016 14:08:48 GMT-0700 (Pacific Daylight Time),Software Developer,"Wausau, WI",Current Employee,Negative,Doesn't Recommend,,Good Company to Work for Long-Term,3,2,,,,4.0,4.0,4.0,4.0,5.0,4.0
Mon Mar 21 2016 19:59:20 GMT-0700 (Pacific Daylight Time),Disability Claims Case Manager,"Phoenix, AZ",Current Employee,Positive,Recommends,,disability claims manager,1,2,,,,4.0,3.0,4.0,2.0,3.0,4.0
Fri Mar 25 2016 09:45:44 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,auto claims,,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Fri Apr 08 2016 13:08:59 GMT-0700 (Pacific Daylight Time),Finance Manager,"Boston, MA",Former Employee,Positive,Recommends,,Money and stress,3,1,,,,2.0,1.0,2.0,4.0,4.0,2.0
Fri Mar 25 2016 11:21:22 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Portsmouth, NH",Current Employee,Positive,Recommends,,Manager Quality Assurance,5,,,,,4.0,4.0,3.0,3.0,4.0,3.0
Sat Apr 02 2016 12:06:56 GMT-0700 (Pacific Daylight Time),Insurance Assistant,"Springfield, MA",Current Employee,Positive,Recommends,,Been here for 6 years. I love my job and what I do.,5,3,,,,3.0,5.0,4.0,1.0,3.0,3.0
Mon Mar 21 2016 14:34:04 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Charlotte, NC",Former Employee,Positive,Recommends,,Claims- Group Benefits,,1,,,,4.0,3.0,4.0,4.0,4.0,4.0
Wed Apr 06 2016 10:03:15 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Disability Claims Manager,,1,,,,2.0,,,,,
Sun Apr 24 2016 17:38:01 GMT-0700 (Pacific Daylight Time),Senior Claims Adjuster,"Irving, TX",Current Employee,Positive,Recommends,,Sr. Claims Adjuster APD,,6,,,,1.0,1.0,1.0,1.0,2.0,1.0
Wed Mar 23 2016 10:15:06 GMT-0700 (Pacific Daylight Time),Quality Assurance Analyst,"Brookline, NH",Former Employee,Positive,Recommends,,Decent Pay Flexible Time Off is awesome!,5,,,,,4.0,,,,,
Wed Mar 23 2016 13:46:45 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Good,,,,,,4.0,,,,,
Thu Apr 07 2016 09:04:17 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Sales Agent,,,,,,3.0,2.0,5.0,4.0,5.0,3.0
Tue Mar 22 2016 17:01:45 GMT-0700 (Pacific Daylight Time),Customer Service Specialist,"Richmond, VA",Current Employee,Positive,Recommends,,Manager,1,,,,,4.0,4.0,3.0,3.0,4.0,3.0
Sun Mar 13 2016 18:26:08 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Good salary/bennies; Inadequate understanding of employee engagement,,3,,,,4.0,3.0,4.0,2.0,4.0,3.0
Mon Apr 04 2016 13:35:24 GMT-0700 (Pacific Daylight Time),Business Sales Associate,"Oakland, NJ",Former Employee,Positive,Recommends,,Business Sales Associate,1,,,,,3.0,4.0,4.0,3.0,3.0,2.0
Mon Mar 21 2016 02:48:00 GMT-0700 (Pacific Daylight Time),Customer Service Specialist,,Current Employee,Positive,Recommends,,customer service specialist,1,,,,,4.0,2.0,4.0,3.0,3.0,3.0
Thu Apr 21 2016 20:33:16 GMT-0700 (Pacific Daylight Time),Claims Representative,"Irving, TX",Former Employee,Positive,Recommends,,Claims rep in Irving TX,1,5,,,,1.0,1.0,1.0,1.0,1.0,1.0
Sat Apr 16 2016 11:14:20 GMT-0700 (Pacific Daylight Time),Claims Adjuster,,Former Employee,Positive,Recommends,,Guaranteed to be overworked - 7.5 hrs is a minimum work day,,10,,,,1.0,1.0,1.0,2.0,2.0,1.0
Mon Mar 14 2016 13:14:40 GMT-0700 (Pacific Daylight Time),Lead Sales Representative,"Longmeadow, MA",Current Employee,Positive,Recommends,,Great company,,1,,,,5.0,3.0,5.0,4.0,5.0,4.0
Mon Mar 14 2016 15:40:07 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Lake Mary, FL",Former Employee,Positive,Recommends,,BI Adjuster,,1,,,,5.0,3.0,5.0,4.0,5.0,2.0
Sat Mar 19 2016 09:14:12 GMT-0700 (Pacific Daylight Time),Operational Excellence,"Atlanta, GA",Current Employee,Positive,Recommends,,Fortune 100 with a conscience,3,,,,,4.0,5.0,4.0,4.0,4.0,4.0
Thu Mar 17 2016 19:15:13 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Claims specialist,1,,,,,4.0,3.0,4.0,4.0,4.0,3.0
Wed Mar 16 2016 07:01:07 GMT-0700 (Pacific Daylight Time),Product Analyst,"Boston, MA",Current Employee,Positive,Recommends,,Happy Employee,1,,,,,5.0,4.0,5.0,4.0,4.0,5.0
Tue Mar 29 2016 11:16:30 GMT-0700 (Pacific Daylight Time),Field Claims Resolution Specialist III,"Murfreesboro, TN",Former Employee,Positive,Recommends,,Field Claims Resolution Specialist III - Property,1,1,,,,2.0,1.0,2.0,4.0,4.0,2.0
Tue Mar 29 2016 13:28:28 GMT-0700 (Pacific Daylight Time),Senior Business Analyst (Contractor),"New York, NY",Current Employee,Positive,Recommends,,over all,1,,,,,3.0,2.0,3.0,2.0,2.0,3.0
Tue Mar 29 2016 18:08:36 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Analyst,1,,,,,3.0,4.0,3.0,2.0,4.0,3.0
Mon Mar 14 2016 20:38:52 GMT-0700 (Pacific Daylight Time),Field Development Specialist,"Phoenix, AZ",Former Employee,Positive,Recommends,,Field Development Specialist,,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Mon Mar 14 2016 10:55:29 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Underwriter,,,,,,4.0,4.0,4.0,3.0,4.0,3.0
Mon Mar 28 2016 17:23:18 GMT-0700 (Pacific Daylight Time),Managing Director,"Brookline, MA",Current Employee,Positive,Recommends,,Managing Director,1,,,,,3.0,3.0,3.0,3.0,3.0,3.0
Sun Mar 13 2016 15:04:24 GMT-0700 (Pacific Daylight Time),Intern,"Boston, MA",Current Employee,Positive,Recommends,,Intern,1,,,,,5.0,5.0,5.0,3.0,4.0,5.0
Sun Mar 13 2016 16:32:00 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Great Internship!,,,,,,5.0,4.0,5.0,4.0,5.0,4.0
Sun Mar 27 2016 14:04:17 GMT-0700 (Pacific Daylight Time),Claims Customer Service Representative,"Indianapolis, IN",Current Employee,Positive,Recommends,,Review,1,,,,,3.0,3.0,4.0,4.0,5.0,4.0
Sun Mar 27 2016 16:42:49 GMT-0700 (Pacific Daylight Time),Customer Service Specialist,"Ruther Glen, VA",Current Employee,Positive,Recommends,,Benefits,1,,,,,3.0,,,,,
Thu Mar 10 2016 17:19:07 GMT-0800 (Pacific Standard Time),Sales Representative,"Indianapolis, IN",Former Employee,Positive,Recommends,,Great place to work,5,1,,,,4.0,3.0,3.0,3.0,3.0,3.0
Fri Mar 11 2016 11:31:00 GMT-0800 (Pacific Standard Time),Senior Lean Analyst,"Boston, MA",Current Employee,Positive,Recommends,,Great Company,8,,,,,4.0,4.0,4.0,4.0,4.0,3.0
Mon Mar 21 2016 05:14:03 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Boston, MA",Former Employee,Positive,Recommends,,Director,,4,,,,2.0,3.0,2.0,2.0,2.0,2.0
Thu Mar 10 2016 10:55:12 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Great Place to work,,,,,,4.0,5.0,4.0,5.0,4.0,4.0
Wed Mar 09 2016 15:33:58 GMT-0800 (Pacific Standard Time),Anonymous Employee,"Boston, MA",Current Employee,Positive,Recommends,,Great company,5,,,,,5.0,5.0,5.0,5.0,4.0,5.0
Wed Mar 09 2016 18:52:43 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Great Company,,,,,,5.0,4.0,4.0,5.0,5.0,5.0
Thu Mar 10 2016 07:02:34 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Claims,,,,,,5.0,4.0,5.0,5.0,4.0,5.0
Wed Mar 23 2016 15:35:15 GMT-0700 (Pacific Daylight Time),Senior Customer Claims Representative,"Bloomingdale, IL",Current Employee,Positive,Recommends,,Decent company going through change.,1,,,,,3.0,4.0,2.0,3.0,3.0,2.0
Wed Mar 23 2016 15:35:15 GMT-0700 (Pacific Daylight Time),Senior Customer Claims Representative,"Bloomingdale, IL",Current Employee,Neutral,Doesn't Recommend,,Decent company going through change.,1,,,,,3.0,4.0,2.0,3.0,3.0,2.0
Tue Mar 08 2016 12:37:42 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Neutral,Doesn't Recommend,,Manager,,,,,,5.0,3.0,5.0,4.0,4.0,4.0
Wed Mar 23 2016 06:39:23 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Doesn't Recommend,,CSR,,1,,,,2.0,,,,,
Wed Mar 23 2016 07:28:31 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Doesn't Recommend,,Claims Specialist,,1,,,,2.0,,,,,
Fri Mar 04 2016 04:24:22 GMT-0800 (Pacific Standard Time),Customer Service Representative,"Islip, NY",Former Employee,Neutral,Doesn't Recommend,,Worked for the company nearly 20 years . Management team concerned with your overall well being .,1,2,,,,4.0,4.0,4.0,1.0,4.0,3.0
Wed Mar 09 2016 08:30:06 GMT-0800 (Pacific Standard Time),Customer Service Representative,"Phoenix, AZ",Current Employee,Neutral,Doesn't Recommend,,Too focused on metrics.,,7,,,,3.0,3.0,4.0,4.0,5.0,4.0
Mon Mar 07 2016 21:50:01 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Neutral,Doesn't Recommend,,Review,,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Mon Feb 29 2016 12:53:09 GMT-0800 (Pacific Standard Time),Sales Representative,"Warrenville, IL",Current Employee,Neutral,Doesn't Recommend,,Sales Representative,,2,,,,5.0,5.0,4.0,4.0,5.0,4.0
Mon Mar 07 2016 12:14:16 GMT-0800 (Pacific Standard Time),Anonymous Employee,"Chicago, IL",Current Employee,Neutral,Doesn't Recommend,,Mother Liberty is still a nice place to work.....,1,,,,,4.0,3.0,4.0,4.0,5.0,5.0
Fri Mar 04 2016 21:54:56 GMT-0800 (Pacific Standard Time),Anonymous Employee,"Orlando, FL",Current Employee,Neutral,Doesn't Recommend,,Claims Specialist,,1,,,,4.0,4.0,4.0,4.0,4.0,3.0
Sat Mar 19 2016 04:48:08 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Negative,Doesn't Recommend,,I worked at the Lake Mary office as an inside adjuster.,,2,,,,2.0,1.0,2.0,1.0,3.0,1.0
Thu Mar 03 2016 03:24:50 GMT-0800 (Pacific Standard Time),Claims Specialist I,"Boston, MA",Former Employee,Negative,Doesn't Recommend,,Certainly not for everyone,,1,,,,4.0,5.0,4.0,4.0,4.0,4.0
Fri Mar 04 2016 11:53:49 GMT-0800 (Pacific Standard Time),Intern,,Current Employee,Negative,Doesn't Recommend,,Great company,,,,,,5.0,5.0,5.0,4.0,5.0,5.0
Mon Mar 14 2016 10:43:54 GMT-0700 (Pacific Daylight Time),Sales Representative,"Lakewood, CO",Current Employee,Negative,Doesn't Recommend,,Sales Rep,3,2,,,,3.0,5.0,4.0,1.0,3.0,3.0
Thu Mar 17 2016 14:45:25 GMT-0700 (Pacific Daylight Time),Team Manager,,Former Employee,Negative,Doesn't Recommend,,Buyer beware,3,1,,,,2.0,1.0,2.0,4.0,4.0,1.0
Wed Mar 02 2016 12:50:26 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Research Assistant,,,,,,5.0,,,,,
Thu Mar 03 2016 07:17:48 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Good Company to Work For,5,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Fri Feb 26 2016 18:54:44 GMT-0800 (Pacific Standard Time),Senior Analyst,"Chicago, IL",Current Employee,Negative,Doesn't Recommend,,Corporate bureaucracy at its finest,3,2,,,,4.0,3.0,4.0,3.0,4.0,4.0
Sun Feb 28 2016 09:33:44 GMT-0800 (Pacific Standard Time),Sales Representative/Agent/Account Manager,"Glenside, PA",Current Employee,Negative,Doesn't Recommend,,employee,5,1,,,,5.0,4.0,4.0,3.0,5.0,4.0
Wed Mar 02 2016 18:18:05 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Good place to work,,,,,,4.0,5.0,2.0,3.0,5.0,3.0
Tue Mar 15 2016 08:37:51 GMT-0700 (Pacific Daylight Time),Actuarial Analyst,"Seattle, WA",Current Employee,Positive,Doesn't Recommend,,Office Culture and Opportunities Vary across Campuses,3,2,,,,2.0,2.0,3.0,3.0,3.0,3.0
Tue Mar 01 2016 15:02:47 GMT-0800 (Pacific Standard Time),Anonymous Employee,"Jamaica Plain, MA",Current Employee,Positive,Doesn't Recommend,,"Great place, great people, great culture",5,,,,,5.0,4.0,4.0,5.0,5.0,4.0
Tue Mar 01 2016 21:46:49 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Positive,Doesn't Recommend,,na,,,,,,5.0,2.0,4.0,3.0,5.0,2.0
Mon Apr 04 2016 16:07:51 GMT-0700 (Pacific Daylight Time),Customer Service Representative,"Orlando, FL",Current Employee,Positive,Doesn't Recommend,,CSR - Billing,,3,,,,1.0,1.0,1.0,1.0,4.0,1.0
Tue Mar 15 2016 10:10:48 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Doesn't Recommend,,Bodily Injury Adjuster,,,,,,3.0,,,,,
Mon Feb 29 2016 18:27:21 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Positive,Doesn't Recommend,,Overall Good Company,3,,,,,4.0,4.0,4.0,4.0,4.0,4.0
Mon Mar 14 2016 14:09:58 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Doesn't Recommend,,Client Services,,,,,,3.0,3.0,4.0,4.0,5.0,3.0
Sat Feb 27 2016 19:40:50 GMT-0800 (Pacific Standard Time),Anonymous Employee,"Boston, MA",Former Employee,Positive,Doesn't Recommend,,Awesome Experience,,,,,,5.0,,,,,
Mon Feb 22 2016 15:59:01 GMT-0800 (Pacific Standard Time),Various,"Los Angeles, CA",Former Employee,Positive,Doesn't Recommend,,OK,,2,,,,4.0,2.0,2.0,3.0,3.0,1.0
Mon Feb 22 2016 06:09:06 GMT-0800 (Pacific Standard Time),Insurance Sales Representative,,Former Employee,Positive,Doesn't Recommend,,Rookie Sales Representative,1,2,,,,4.0,1.0,5.0,3.0,4.0,3.0
Fri Mar 11 2016 06:46:38 GMT-0800 (Pacific Standard Time),Anonymous Employee,"Roseland, NJ",Former Employee,Neutral,Doesn't Recommend,,Senior Claims Specialist,,,,,,3.0,2.0,3.0,3.0,3.0,3.0
Thu Mar 31 2016 12:07:52 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Doesn't Recommend,,Leadership,,,,,,1.0,3.0,1.0,1.0,2.0,1.0
Thu Feb 25 2016 00:43:21 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Neutral,Doesn't Recommend,,One of the best,,,,,,4.0,2.0,5.0,3.0,4.0,3.0
Tue Feb 23 2016 10:00:39 GMT-0800 (Pacific Standard Time),Business Consultant,"Pittsburgh, PA",Current Employee,Neutral,Doesn't Recommend,,Business Consultant,3,,,,,5.0,4.0,4.0,4.0,3.0,5.0
Tue Feb 23 2016 11:35:27 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Former Employee,Neutral,Doesn't Recommend,,Great,,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Fri Feb 19 2016 12:39:33 GMT-0800 (Pacific Standard Time),Director,"Phoenix, AZ",Current Employee,Neutral,Doesn't Recommend,,Director II,1,1,,,,5.0,5.0,5.0,4.0,5.0,4.0
Sun Mar 06 2016 09:38:52 GMT-0800 (Pacific Standard Time),Customer Service Representative,"Mishawaka, IN",Current Employee,Neutral,Doesn't Recommend,,Pay is good but your tried to your chair with no socialization,,1,,,,3.0,3.0,2.0,4.0,4.0,2.0
Tue Feb 23 2016 06:19:53 GMT-0800 (Pacific Standard Time),Technical Assistant,"Fairfield, OH",Former Employee,Neutral,Doesn't Recommend,,Technical Assistant,3,,,,,5.0,4.0,5.0,4.0,5.0,5.0
Tue Mar 08 2016 05:57:00 GMT-0800 (Pacific Standard Time),Field Development Specialist,"Knoxville, TN",Current Employee,Neutral,Doesn't Recommend,,Sales Representative,3,,,,,3.0,4.0,4.0,2.0,4.0,3.0
Wed Mar 02 2016 11:46:15 GMT-0800 (Pacific Standard Time),Customer Service Specialist,"Boston, MA",Current Employee,Neutral,Doesn't Recommend,,"Constant ""reorg",8,4,,,,2.0,2.0,1.0,1.0,3.0,1.0
Mon Feb 15 2016 18:56:24 GMT-0800 (Pacific Standard Time),Anonymous Employee,"Boston, MA",Former Employee,Positive,Recommends,,Great Company,,2,,,,4.0,5.0,5.0,4.0,4.0,4.0
Wed Feb 17 2016 02:02:38 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Positive,Recommends,,A great place to work,5,1,,,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Mar 03 2016 17:43:28 GMT-0800 (Pacific Standard Time),Business Systems Analyst,"Indianapolis, IN",Current Employee,Positive,Recommends,,less political than other coprorations,,1,,,,3.0,2.0,3.0,2.0,3.0,1.0
Sat Mar 05 2016 14:27:03 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Positive,Recommends,,claims rep,,,,,,3.0,5.0,2.0,2.0,4.0,1.0
Wed Mar 02 2016 13:31:42 GMT-0800 (Pacific Standard Time),Field Development Specialist,"Boston, MA",Current Employee,Positive,Recommends,,Good company- beware of change,5,2,,,,2.0,4.0,2.0,2.0,3.0,1.0
Thu Feb 18 2016 06:26:52 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Sales rep,,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Feb 17 2016 17:35:47 GMT-0800 (Pacific Standard Time),Customer Service Unit Representative,"Charlotte, NC",Current Employee,Positive,Recommends,,Great Company,1,,,,,4.0,5.0,5.0,,,
Wed Mar 02 2016 11:56:05 GMT-0800 (Pacific Standard Time),Director,"Boston, MA",Current Employee,Positive,Recommends,,pretty good,,,,,,3.0,,,,,
Wed Mar 02 2016 14:03:14 GMT-0800 (Pacific Standard Time),Personal Markets Representative,"Costa Mesa, CA",Former Employee,Positive,Recommends,,Sales Rep,1,,,,,3.0,3.0,2.0,2.0,3.0,2.0
Wed Feb 17 2016 05:17:22 GMT-0800 (Pacific Standard Time),Commercial Lines Underwriter,,Current Employee,Positive,Recommends,,Great company,,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Tue Feb 09 2016 11:20:18 GMT-0800 (Pacific Standard Time),Consultant,"Atlanta, GA",Current Employee,Positive,Recommends,,Excellent company,8,2,,,,5.0,5.0,5.0,4.0,4.0,3.0
Mon Feb 08 2016 13:11:02 GMT-0800 (Pacific Standard Time),Customer Service Representative,"Phoenix, AZ",Former Employee,Positive,Recommends,,Customer Service,1,3,,,,4.0,3.0,3.0,5.0,5.0,5.0
Mon Mar 21 2016 08:35:00 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Phoenix, AZ",Former Employee,Positive,Recommends,,Sr. Bi adjuster,1,2,,,,1.0,1.0,1.0,1.0,3.0,1.0
Tue Mar 22 2016 09:06:42 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,sales intern,,,,,,1.0,3.0,3.0,3.0,3.0,3.0
Thu Feb 11 2016 19:11:29 GMT-0800 (Pacific Standard Time),Insurance Agent,"Phoenix, AZ",Current Employee,Positive,Recommends,,inside sales rep,,1,,,,4.0,4.0,4.0,4.0,4.0,
Wed Feb 10 2016 09:28:23 GMT-0800 (Pacific Standard Time),Life Insurance,"Arcadia, CA",Former Employee,Positive,Recommends,,All,1,1,,,,5.0,5.0,5.0,5.0,5.0,5.0
Sun Feb 14 2016 08:10:08 GMT-0800 (Pacific Standard Time),Insurance Agent,"Plano, TX",Current Employee,Positive,Recommends,,Great Company to work for,1,,,,,4.0,5.0,5.0,5.0,5.0,5.0
Sun Feb 07 2016 10:15:16 GMT-0800 (Pacific Standard Time),Insurance Assistant,"Portland, OR",Current Employee,Positive,Recommends,,Insurance Assistant - Legal Department,1,2,,,,4.0,5.0,4.0,4.0,5.0,5.0
Thu Feb 25 2016 06:38:44 GMT-0800 (Pacific Standard Time),Senior Technical Claims Specialist,"Dallas, TX",Current Employee,Positive,Recommends,,Adjuster,1,2,,,,2.0,2.0,3.0,2.0,4.0,2.0
Tue Feb 23 2016 13:07:17 GMT-0800 (Pacific Standard Time),Anonymous Employee,"Nashville, TN",Current Employee,Positive,Recommends,,Customer Service Supervisor,5,1,,,,3.0,4.0,3.0,2.0,3.0,2.0
Fri Mar 11 2016 22:26:41 GMT-0800 (Pacific Standard Time),Senior Inside Claims Representative,"Centennial, CO",Current Employee,Negative,Doesn't Recommend,,Sr. Inside Claims Rep.,5,9,,,,1.0,1.0,1.0,1.0,1.0,1.0
Thu Feb 25 2016 13:28:11 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Former Employee,Negative,Doesn't Recommend,,Sr programmer,,,,,,2.0,2.0,3.0,3.0,4.0,2.0
Thu Feb 25 2016 06:44:03 GMT-0800 (Pacific Standard Time),Anonymous Employee,"Boston, MA",Current Employee,Negative,Doesn't Recommend,,Innovation,,,,,,3.0,4.0,2.0,1.0,2.0,1.0
Sun Feb 21 2016 11:54:05 GMT-0800 (Pacific Standard Time),Customer Service Representative,"Phoenix, AZ",Former Employee,Negative,Doesn't Recommend,,Okay company,1,2,,,,2.0,3.0,3.0,2.0,4.0,2.0
Tue Feb 09 2016 07:20:07 GMT-0800 (Pacific Standard Time),Anonymous Employee,"Boston, MA",Former Employee,Negative,Doesn't Recommend,,Great entry level role with potential for growth,3,,,,,5.0,5.0,5.0,5.0,5.0,
Tue Feb 09 2016 09:02:10 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Former Employee,Negative,Doesn't Recommend,,Sr. Admin Associate,,,,,,4.0,5.0,5.0,2.0,5.0,5.0
Sun Feb 21 2016 15:32:20 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Pays for performance,3,,,,,3.0,1.0,4.0,4.0,5.0,4.0
Tue Feb 02 2016 07:50:04 GMT-0800 (Pacific Standard Time),Sales Representative,"New York, NY",Former Employee,Negative,Doesn't Recommend,,Sales Representative,,2,,,,4.0,4.0,3.0,4.0,3.0,4.0
Mon Feb 22 2016 08:45:40 GMT-0800 (Pacific Standard Time),Paralegal,"Muncie, IN",Current Employee,Negative,Doesn't Recommend,,Paraleg al,1,,,,,2.0,3.0,2.0,5.0,,
Thu Feb 18 2016 23:07:45 GMT-0800 (Pacific Standard Time),Sales Associate,"Arlington, TX",Former Employee,Negative,Doesn't Recommend,,Good Company,1,1,,,,3.0,4.0,3.0,1.0,4.0,2.0
Thu Feb 18 2016 23:07:45 GMT-0800 (Pacific Standard Time),Sales Associate,"Arlington, TX",Former Employee,Neutral,Recommends,,Good Company,1,1,,,,3.0,4.0,3.0,1.0,4.0,2.0
Sat Feb 20 2016 18:21:16 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,Senior Software Developer,,,,,,3.0,3.0,3.0,3.0,4.0,3.0
Fri Feb 05 2016 19:07:15 GMT-0800 (Pacific Standard Time),Anonymous Employee,"Lake Mary, FL",Current Employee,Neutral,Recommends,,Inside Sales Rep,,,,,,5.0,4.0,4.0,5.0,5.0,4.0
Sat Feb 06 2016 09:04:59 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Former Employee,Neutral,Recommends,,Great place to intern,,,,,,5.0,,,,,
Tue Feb 02 2016 11:44:39 GMT-0800 (Pacific Standard Time),Senior Trainer,"Fort Worth, TX",Current Employee,Neutral,Recommends,,Great Company,1,1,,,,4.0,3.0,5.0,3.0,4.0,4.0
Thu Feb 04 2016 15:49:13 GMT-0800 (Pacific Standard Time),IT Project Manager,"Boston, MA",Current Employee,Neutral,Recommends,,Solid company but could do better,,,,,,4.0,3.0,3.0,4.0,4.0,3.0
